property_type,place,area,furnishing_details,society,bedrooms,bathroom,balcony,price_per_sqft,price,latitude,longitude
flat,naranpura,2025.0,unfurnished,surya kutir,3,3.0,1.0,6222.0,1.26,23.0567133,72.5508575
flat,naranpura,2025.0,unfurnished,surya kutir,3,3.0,1.0,6222.0,1.26,23.0567133,72.5508575
flat,naranpura,2079.0,unfurnished,surya kutir,3,3.0,1.0,5820.0,1.21,23.0567133,72.5508575
flat,naranpura,2115.0,unfurnished,surya kutir,3,3.0,1.0,5910.0,1.25,23.0567133,72.5508575
flat,thaltej,3441.0,unfurnished,aman,4,4.0,1.0,5900.0,2.03,23.0485393,72.511742
flat,thaltej,3421.0,unfurnished,aman,4,4.0,1.0,5700.0,1.95,23.0485393,72.511742
flat,shela,1170.0,unfurnished,krupal bachpan,2,2.0,1.0,3846.0,0.45,23.0108213,72.44271186959236
flat,shela,1159.0,unfurnished,krupal bachpan,2,2.0,1.0,3451.0,0.4,23.0108213,72.44271186959236
flat,vaishnodevi circle,1145.0,unfurnished,kishor park,2,2.0,1.0,3667.0,0.42,23.136343132120857,72.54237623802707
flat,memnagar,1710.0,unfurnished,,3,3.0,1.0,7135.0,1.22,23.0516973,72.535169
flat,satellite,2000.0,unfurnished,sanskar apartment,3,3.0,1.0,6750.0,1.35,23.027602360651706,72.52116979489662
flat,thaltej shilaj road,1235.0,semi-furnished,sun aspire,3,2.0,1.0,0.0,0.65,23.05261461922038,72.48171560438053
flat,ambli,2838.0,unfurnished,aurum heights,4,4.0,1.0,7400.0,2.1,23.02871785,72.48164295008098
flat,ambli,2838.0,unfurnished,aurum heights,3,3.0,1.0,7400.0,2.1,23.02871785,72.48164295008098
flat,ambli,2838.0,unfurnished,aurum heights,3,3.0,1.0,7047.0,2.0,23.02871785,72.48164295008098
flat,ambli,2830.0,unfurnished,aurum heights,3,3.0,1.0,6501.0,1.84,23.02871785,72.48164295008098
flat,ambli,2810.0,unfurnished,aurum heights,3,3.0,1.0,6548.0,1.84,23.02871785,72.48164295008098
flat,motera,972.0,semi-furnished,shree balaji agora mall,2,2.0,3.0,6687.0,0.65,23.0917717,72.59733447335586
flat,shilaj,1287.0,unfurnished,kaveri trisara,2,2.0,1.0,3420.0,0.44,23.0544372,72.4720756
flat,sabarmati,468.0,semi-furnished,saurabh apartment,1,1.0,1.0,0.0,0.19,23.0770712,72.5890677
flat,vaishnodevi circle,1557.0,unfurnished,the festival residency 2,3,3.0,1.0,4239.0,0.66,23.136343132120857,72.54237623802707
flat,vaishnodevi circle,1557.0,unfurnished,the festival residency 2,3,3.0,1.0,4239.0,0.66,23.136343132120857,72.54237623802707
flat,vaishnodevi circle,1557.0,unfurnished,the festival residency 2,3,3.0,1.0,4239.0,0.66,23.136343132120857,72.54237623802707
flat,vaishnodevi circle,1557.0,unfurnished,the festival residency 2,3,3.0,1.0,4175.0,0.65,23.136343132120857,72.54237623802707
flat,sanand,384.0,unfurnished,,2,2.0,1.0,7812.0,0.3,23.0238876,72.3851475
flat,nava vadaj,810.0,semi-furnished,,2,2.0,1.0,5679.0,0.46,23.0682238,72.5640995
flat,vastral,1080.0,unfurnished,rivera east,2,2.0,2.0,3426.0,0.37,22.9948656,72.6624431
flat,ellisbridge,2046.0,furnished,takshashila air,3,3.0,2.0,8698.0,1.78,23.02309165,72.57198405375046
flat,ghatlodiya,918.0,furnished,,2,2.0,2.0,0.0,0.65,23.075569,72.549728
flat,ghuma,1059.0,semi-furnished,saanvi nirman celesta,2,2.0,1.0,5286.0,0.56,23.0295113,72.4506006
flat,shela,2825.0,unfurnished,hr eliseo,4,4.0,3.0,5239.0,1.48,23.0108213,72.44271186959236
flat,shilaj,1850.0,unfurnished,,3,3.0,1.0,4054.0,0.75,23.0544372,72.4720756
flat,chandkheda,2200.0,semi-furnished,kb royal serenity,3,3.0,2.0,0.0,1.5,23.1100643,72.5811205
flat,south bopal,999.0,semi-furnished,aaryan gloria,2,2.0,3.0,5405.0,0.54,23.02353855,72.47052697610516
flat,bhaikakanagar,1184.0,furnished,,2,2.0,2.0,5912.0,0.7,23.05280263831473,72.51632599701111
flat,chandlodiya,1125.0,semi-furnished,baleshwar heights,2,2.0,1.0,0.0,0.6,23.0751633,72.5440359
flat,gota,1341.0,semi-furnished,,2,2.0,1.0,5593.0,0.75,23.1010002,72.5408363
flat,vastrapur,950.0,unfurnished,,1,2.0,1.0,44211.0,4.2,23.0400861,72.5290418
flat,shela,855.0,unfurnished,shilp revanta,3,3.0,1.0,8421.0,0.72,23.0108213,72.44271186959236
flat,ambli,1750.0,unfurnished,serene elegancy,3,3.0,2.0,6000.0,1.05,23.02871785,72.48164295008098
flat,satellite,2100.0,furnished,,3,3.0,2.0,9524.0,2.0,23.027602360651706,72.52116979489662
flat,sanand,1629.0,unfurnished,shubham elite,3,3.0,1.0,3376.0,0.55,23.0238876,72.3851475
flat,hathijan,365.0,unfurnished,,1,1.0,2.0,4384.0,0.16,22.9411139,72.6674473
flat,usmanpura,1300.0,furnished,,3,3.0,2.0,12308.0,1.6,23.0494863,72.5672615
flat,motera,4000.0,unfurnished,dwarkesh antilia,4,4.0,1.0,5000.0,2.0,23.0917717,72.59733447335586
flat,hathijan,1233.0,furnished,devkrupa crystal,2,2.0,2.0,2433.0,0.3,22.9411139,72.6674473
flat,bavla,500.0,unfurnished,foliage navjivan park,1,1.0,1.0,2000.0,0.1,22.8278859,72.3684741
flat,vasna,2032.0,unfurnished,nk anantaya,3,3.0,1.0,4921.0,1.0,23.0020055,72.5472413
flat,gota,1215.0,semi-furnished,royal homes,2,2.0,1.0,6996.0,0.85,23.1010002,72.5408363
flat,new ranip,1215.0,semi-furnished,,2,2.0,3.0,4280.0,0.52,23.092529,72.561323
flat,vastral,711.0,semi-furnished,madhav homes,1,1.0,1.0,3235.0,0.23,22.9948656,72.6624431
flat,maninagar,1890.0,furnished,vijay soch,3,3.0,3.0,7672.0,1.45,22.9986596,72.6114013
flat,ctm,630.0,furnished,shivalay,1,1.0,1.0,1746.0,0.11,22.994199293615143,72.6309008412865
flat,gota,1323.0,semi-furnished,seventh parisar,2,2.0,1.0,5291.0,0.7,23.1010002,72.5408363
flat,ambli bopal road,1250.0,unfurnished,aashray aurum,3,3.0,3.0,8000.0,1.0,23.02755966725296,72.50430922375548
flat,sardar patel ring road,2013.0,furnished,orchid legacy,3,3.0,1.0,7452.0,1.5,22.96754445,72.66035875
flat,motera,1341.0,furnished,devnandan infinity,2,2.0,3.0,4847.0,0.65,23.0917717,72.59733447335586
flat,chandlodiya,1107.0,semi-furnished,ganesh parisar,2,2.0,1.0,4697.0,0.52,23.0751633,72.5440359
flat,hathijan,350.0,unfurnished,,1,1.0,1.0,2857.0,0.1,22.9411139,72.6674473
flat,new ranip,1170.0,semi-furnished,aaryaman,2,2.0,1.0,4530.0,0.53,23.092529,72.561323
flat,nana chiloda,1989.0,furnished,highland residency,3,3.0,1.0,3771.0,0.75,23.10851629258663,72.66177164259034
flat,chandlodiya,1226.0,furnished,astha antram,2,2.0,1.0,5628.0,0.69,23.0751633,72.5440359
flat,vastral,1350.0,semi-furnished,saral heights,2,2.0,1.0,0.0,0.53,22.9948656,72.6624431
flat,memnagar,1100.0,semi-furnished,sarjan tower,2,2.0,1.0,0.0,0.57,23.0516973,72.535169
flat,jivraj park,1049.0,unfurnished,,2,2.0,1.0,5243.0,0.55,23.0063315,72.536517
flat,tragad road,820.0,semi-furnished,,2,2.0,1.0,5610.0,0.46,23.122576518900644,72.56012978479437
flat,paldi,1305.0,furnished,,2,2.0,1.0,6897.0,0.9,23.0145531,72.5635432
flat,naroda,450.0,semi-furnished,,1,1.0,1.0,12222.0,0.55,23.0732586,72.6508299
flat,chandlodiya,1200.0,semi-furnished,madhav residency,2,2.0,1.0,4500.0,0.54,23.0751633,72.5440359
flat,sardar colony,630.0,semi-furnished,rp suvarnam heights,1,1.0,1.0,5556.0,0.35,23.02146415,72.58557117828262
flat,bopal,700.0,unfurnished,,2,1.0,1.0,10714.0,0.75,23.02353855,72.47052697610516
flat,nirnay nagar,727.0,furnished,green city,1,1.0,1.0,3854.0,0.28,23.0697965,72.5524459
flat,vastrapur,3230.0,unfurnished,shilp shaligram,4,4.0,1.0,14582.0,4.71,23.0400861,72.5290418
flat,new cg road,765.0,semi-furnished,aaditya appartment new cg raod,1,2.0,1.0,5229.0,0.4,23.1089092,72.5952869
flat,nana chiloda,1989.0,furnished,highland residency,3,3.0,1.0,4022.0,0.8,23.10851629258663,72.66177164259034
flat,sanand,1134.0,semi-furnished,shubham 1,2,2.0,1.0,3792.0,0.43,23.0238876,72.3851475
flat,sardar patel ring road,650.0,furnished,u k developers suvarna villa,1,1.0,1.0,3538.0,0.23,22.96754445,72.66035875
flat,kalol,1125.0,semi-furnished,,2,2.0,1.0,2222.0,0.25,23.237695044474957,72.49579973920652
flat,jagatpur,538.19,unfurnished,celeste,2,2.0,1.0,0.0,0.56,23.09916113959176,72.5517012504195
flat,vasna,1465.0,furnished,,2,2.0,1.0,0.0,0.78,23.0020055,72.5472413
flat,ghatlodiya,855.0,unfurnished,vraj dham i,2,2.0,2.0,0.0,0.45,23.075569,72.549728
flat,satellite,1000.0,furnished,agrawal appartment,2,2.0,1.0,6100.0,0.61,23.027602360651706,72.52116979489662
flat,nava naroda,1593.0,unfurnished,,3,3.0,1.0,3453.0,0.55,23.0687402,72.6734956
flat,nikol,1470.0,furnished,shantiniketan solitaire,2,2.0,2.0,3741.0,0.55,23.0589329,72.6718736720388
flat,saijpur bogha,120.0,furnished,ganga apartment,2,2.0,2.0,20833.0,0.25,23.05843075824606,72.63359665338439
flat,shilaj,1540.0,furnished,tripur sereno sparkles,3,3.0,1.0,7143.0,1.1,23.0544372,72.4720756
flat,sarkhej gandhinagar highway,2550.0,furnished,aaryan eminent,4,4.0,1.0,5882.0,1.5,23.054317424033545,72.51923073752492
flat,shantipura,1140.0,furnished,hn safal orchid greenfield,2,2.0,1.0,4825.0,0.55,22.987597,72.47144058390487
flat,nava naroda,1350.0,semi-furnished,,2,2.0,1.0,4074.0,0.55,23.0687402,72.6734956
flat,nirnay nagar,1100.0,semi-furnished,,2,2.0,1.0,3909.0,0.43,23.0697965,72.5524459
flat,khanpur,1575.0,furnished,,3,4.0,1.0,6286.0,0.99,23.0329288,72.5766297
flat,ramol,747.0,unfurnished,ramol residency,1,1.0,1.0,1874.0,0.14,22.9867206,72.6458765
flat,narolgam,700.0,semi-furnished,saransh ambience,2,2.0,1.0,8571.0,0.6,22.961952739461708,72.58467437700327
flat,manipur,1098.0,unfurnished,happy highland,2,2.0,1.0,3370.0,0.37,23.0330965,72.42603765663131
flat,prahlad nagar,1600.0,furnished,shivam priory,3,2.0,1.0,0.0,1.05,22.999936851111823,72.50501110255662
flat,dholka,1125.0,unfurnished,,2,2.0,1.0,2222.0,0.25,22.726607,72.4411863
flat,new ranip,1305.0,furnished,shukan smile city,2,2.0,1.0,4598.0,0.6,23.092529,72.561323
flat,sarkhej gandhinagar highway,4734.0,furnished,adani shantigram waterlily,4,4.0,4.0,8027.0,3.8,23.054317424033545,72.51923073752492
flat,nirnay nagar,1098.0,furnished,neelkanth residency,2,2.0,1.0,5646.0,0.62,23.0697965,72.5524459
flat,shela,1470.0,unfurnished,kavisha atria,3,3.0,1.0,4762.0,0.7,23.0108213,72.44271186959236
flat,sardar patel ring road,559.0,unfurnished,adira royal rejoice 2,2,2.0,1.0,0.0,0.4,22.96754445,72.66035875
flat,shela,1290.0,unfurnished,sp epitome,2,2.0,1.0,5039.0,0.65,23.0108213,72.44271186959236
flat,vasna,690.0,semi-furnished,,1,1.0,1.0,5071.0,0.35,23.0020055,72.5472413
flat,nava naroda,2502.0,furnished,het shivalik heights,3,3.0,1.0,0.0,1.1,23.0687402,72.6734956
flat,chandlodiya,1170.0,furnished,shukan residency,2,2.0,3.0,4701.0,0.55,23.0751633,72.5440359
flat,tragad,300.0,semi-furnished,gajanan dev residency 2,2,3.0,1.0,18333.0,0.55,23.1283467,72.558657
flat,gota,1223.0,semi-furnished,stavan ample,2,2.0,3.0,4497.0,0.55,23.1010002,72.5408363
flat,paldi,1750.0,furnished,,3,3.0,1.0,4857.0,0.85,23.0145531,72.5635432
flat,tragad,1215.0,unfurnished,siddharth icon,2,2.0,1.0,4938.0,0.6,23.1283467,72.558657
flat,tragad,1305.0,furnished,skj siddharth luxuria,2,2.0,1.0,5134.0,0.67,23.1283467,72.558657
flat,makarba road,1224.0,furnished,indraprasth,2,2.0,2.0,5556.0,0.68,23.0004261,72.49978143918341
flat,nikol,1107.0,furnished,shreeji sankalp,2,2.0,3.0,3162.0,0.35,23.0589329,72.6718736720388
flat,meghaninagar,1000.0,unfurnished,gujrat housing bord,4,2.0,1.0,2500.0,0.25,23.0556421,72.6156446
flat,naroda,945.0,unfurnished,panacea residency,2,2.0,1.0,3175.0,0.3,23.0732586,72.6508299
flat,motera,1710.0,furnished,sharan sapphire,3,3.0,1.0,7310.0,1.25,23.0917717,72.59733447335586
flat,jagatpur,1730.0,furnished,savvy swaraaj,3,3.0,2.0,6358.0,1.1,23.09916113959176,72.5517012504195
flat,narolgam,120.0,unfurnished,laxmi nivas,2,2.0,2.0,17500.0,0.21,22.961952739461708,72.58467437700327
flat,bopal,5980.0,unfurnished,rajyash regius,5,6.0,2.0,6020.0,3.6,23.02353855,72.47052697610516
flat,vasna,564.0,unfurnished,,1,1.0,2.0,13298.0,0.75,23.0020055,72.5472413
flat,sardar colony,1350.0,semi-furnished,kiranpark,2,2.0,1.0,4444.0,0.6,23.02146415,72.58557117828262
flat,nikol naroda road,130.0,unfurnished,,2,2.0,3.0,0.0,0.27,23.05682176549827,72.66509332486221
flat,navrangpura,2178.0,unfurnished,swara sapphire ambawadi,3,3.0,1.0,6428.0,1.4,23.0359998,72.5643429
flat,maninagar,1080.0,furnished,,2,2.0,1.0,5556.0,0.6,22.9986596,72.6114013
flat,shela,1440.0,semi-furnished,shivalik sharda parkview,3,3.0,1.0,4861.0,0.7,23.0108213,72.44271186959236
flat,satellite,900.0,furnished,goyal plaza,1,1.0,1.0,5667.0,0.51,23.027602360651706,72.52116979489662
flat,vastral,900.0,semi-furnished,saral dreamz,2,2.0,1.0,6667.0,0.6,22.9948656,72.6624431
flat,vinzol,1125.0,unfurnished,panchratna flora,2,2.0,3.0,2400.0,0.27,22.950192635751243,72.64612995045096
flat,sarkhej gandhinagar highway,1850.0,unfurnished,,3,3.0,1.0,7297.0,1.35,23.054317424033545,72.51923073752492
flat,sarkhej gandhinagar highway,1440.0,unfurnished,,3,3.0,3.0,7639.0,1.1,23.054317424033545,72.51923073752492
flat,new naroda,1760.0,semi-furnished,shreedhar nest,3,3.0,4.0,4033.0,0.71,23.0875987,72.6839578
flat,zundal,1485.0,furnished,shagun saral 207,3,3.0,1.0,5724.0,0.85,23.13683247097441,72.58325451559396
flat,sarkhej,1050.0,furnished,signature homes,2,2.0,2.0,4476.0,0.47,22.983483,72.5007203
flat,chandkheda,1204.0,semi-furnished,,2,2.0,1.0,4650.0,0.56,23.1100643,72.5811205
flat,bopal,908.0,semi-furnished,binori park ridge,2,2.0,1.0,6168.0,0.56,23.02353855,72.47052697610516
flat,navarangpura,1170.0,furnished,274 navarangpura,2,2.0,1.0,6325.0,0.74,23.03498285,72.56721890910065
flat,nana chiloda,1400.0,unfurnished,amardeep residency nana chiloda,2,2.0,2.0,2143.0,0.3,23.10851629258663,72.66177164259034
flat,gota,2025.0,semi-furnished,silver harmony,3,3.0,1.0,5185.0,1.05,23.1010002,72.5408363
flat,chimanlal girdharlal road,1612.0,semi-furnished,,3,3.0,2.0,7506.0,1.21,23.01188383615701,72.56210893814347
flat,maninagar,2160.0,unfurnished,arman,3,3.0,2.0,6944.0,1.5,22.9986596,72.6114013
flat,satellite,765.0,furnished,shree nandeshwar apartment,2,1.0,1.0,0.0,0.58,23.027602360651706,72.52116979489662
flat,sattadhar,1620.0,unfurnished,sursagar tower,3,3.0,3.0,6111.0,0.99,23.06741697329776,72.5307005822042
flat,nana chiloda,707.0,furnished,sai exotica,2,2.0,1.0,0.0,0.44,23.10851629258663,72.66177164259034
flat,sattadhar,1620.0,unfurnished,nityanand apartment,3,3.0,3.0,7099.0,1.15,23.06741697329776,72.5307005822042
flat,koba,1035.0,semi-furnished,,2,2.0,1.0,3382.0,0.35,23.1420026,72.6385841
flat,ambli,1206.0,unfurnished,aashray aurum,3,3.0,1.0,0.0,1.0,23.02871785,72.48164295008098
flat,shela,2598.0,unfurnished,riviera springs,3,3.0,2.0,6236.0,1.62,23.0108213,72.44271186959236
flat,amraiwadi,1187.0,furnished,heena gokul heights,2,2.0,1.0,3958.0,0.47,23.0057574,72.6269822
flat,behrampura,1260.0,furnished,,3,2.0,1.0,5159.0,0.65,23.0035894,72.58384
flat,new ranip,769.0,semi-furnished,nishan pride,2,2.0,1.0,8453.0,0.65,23.092529,72.561323
flat,naroda road,833.0,furnished,arvind aavishkaar,2,2.0,1.0,3962.0,0.33,23.049640146325824,72.62365738620151
flat,nikol,88.0,furnished,shiv ganesh residency,1,1.0,1.0,22727.0,0.2,23.0589329,72.6718736720388
flat,vejalpur,990.0,furnished,smarana,2,2.0,1.0,5051.0,0.5,23.0069372,72.5208415
flat,shela,7000.0,unfurnished,hn safal sky city,4,4.0,2.0,10000.0,7.0,23.0108213,72.44271186959236
flat,naranpura,753.0,semi-furnished,safal apartment,2,2.0,1.0,7698.0,0.58,23.0567133,72.5508575
flat,koteshwar,13140.0,unfurnished,siddhivinayak signature,3,3.0,1.0,8752.0,11.5,23.1031355,72.60213153396268
flat,tragad,1107.0,unfurnished,tulsi status,2,2.0,1.0,4155.0,0.46,23.1283467,72.558657
flat,shahibag,2000.0,semi-furnished,,4,4.0,2.0,0.0,1.65,23.05750541321643,72.59468425050397
flat,sarkhej gandhinagar highway,410.0,semi-furnished,gokulam,1,1.0,1.0,3171.0,0.13,23.054317424033545,72.51923073752492
flat,maninagar,900.0,furnished,,2,2.0,2.0,5556.0,0.5,22.9986596,72.6114013
flat,ambli,1750.0,unfurnished,aashray aurum,3,3.0,2.0,4857.0,0.85,23.02871785,72.48164295008098
flat,sardarnagar,3000.0,semi-furnished,52 hansol,3,4.0,1.0,15000.0,4.5,23.0835832,72.6248611
flat,gota,639.0,semi-furnished,prarthana elegance,1,1.0,1.0,5321.0,0.34,23.1010002,72.5408363
flat,keshav nagar,1215.0,unfurnished,,2,2.0,2.0,4938.0,0.6,23.066523082196657,72.58630428411189
flat,shela,1068.0,unfurnished,shilp ananta,1,3.0,1.0,4775.0,0.51,23.0108213,72.44271186959236
flat,bopal ghuma road,1700.0,unfurnished,sp nirvana,3,3.0,2.0,4412.0,0.75,23.030364685121512,72.45322627038814
flat,new maninagar,882.0,unfurnished,vaikunth darshan,2,2.0,1.0,3401.0,0.3,22.9840389555361,72.64465017150224
flat,narolgam,572.0,furnished,dev ashish divine 2,2,2.0,1.0,6293.0,0.36,22.961952739461708,72.58467437700327
flat,navrangpura,520.0,furnished,,2,1.0,1.0,8654.0,0.45,23.0359998,72.5643429
flat,fatehpura,1840.0,unfurnished,,2,2.0,1.0,0.0,0.9,23.00681106521125,72.56120460391013
flat,makarba,2115.0,furnished,paradigm bagh e mujtaba,3,4.0,4.0,8511.0,1.8,22.996342,72.5043085
flat,sola,1107.0,furnished,vedant shreeji enclave,2,2.0,1.0,6775.0,0.75,23.069237,72.5111307
flat,ctm,639.0,furnished,,1,1.0,1.0,2191.0,0.14,22.994199293615143,72.6309008412865
flat,vaishnodevi circle,2385.0,unfurnished,panache,3,3.0,1.0,5660.0,1.35,23.136343132120857,72.54237623802707
flat,sarkhej gandhinagar highway,980.0,furnished,eden godrej garden city,3,3.0,2.0,8980.0,0.88,23.054317424033545,72.51923073752492
flat,bilasiya,900.0,furnished,ved sapphire,2,2.0,2.0,2778.0,0.25,23.084276820455084,72.69956403829339
flat,tragad,1845.0,unfurnished,aristo anandam 2,3,3.0,1.0,4607.0,0.85,23.1283467,72.558657
flat,narolgam,1080.0,furnished,laxmi nivas,2,2.0,1.0,0.0,0.33,22.961952739461708,72.58467437700327
flat,chimanlal girdharlal road,1618.0,furnished,arvind citadel,3,3.0,1.0,9580.0,1.55,23.01188383615701,72.56210893814347
flat,sarkhej gandhinagar highway,1150.0,furnished,,3,3.0,3.0,8174.0,0.94,23.054317424033545,72.51923073752492
flat,naroda,1215.0,unfurnished,shayona arise,2,2.0,1.0,5103.0,0.62,23.0732586,72.6508299
flat,bopal road,1260.0,semi-furnished,binori sonnet,2,2.0,2.0,4444.0,0.56,23.02755966725296,72.50430922375548
flat,navrangpura,3000.0,furnished,,4,4.0,4.0,10000.0,3.0,23.0359998,72.5643429
flat,gulbai tekra,2000.0,furnished,,3,3.0,6.0,5000.0,1.0,23.0265739,72.5489628
flat,vastrapur,2115.0,semi-furnished,chinmay crystal,3,3.0,2.0,7801.0,1.65,23.0400861,72.5290418
flat,kankaria,495.0,semi-furnished,mangal park,1,1.0,1.0,6061.0,0.3,23.0017632,72.5940885
flat,gurukul,1026.0,semi-furnished,,2,2.0,1.0,6628.0,0.68,23.0457058,72.5268056
flat,navrangpura,1717.0,unfurnished,,3,3.0,1.0,6641.0,1.14,23.0359998,72.5643429
flat,sanand,1615.0,semi-furnished,prerna raj vijay tirth,3,2.0,1.0,3281.0,0.53,23.0238876,72.3851475
flat,isanpur,648.0,unfurnished,,1,1.0,1.0,2778.0,0.18,22.9811295,72.6012948
flat,chandkheda,1467.0,semi-furnished,lotus aditya elite,2,2.0,1.0,3817.0,0.56,23.1100643,72.5811205
flat,ghodasar,675.0,unfurnished,,1,1.0,2.0,2222.0,0.15,22.99124285,72.61642315668566
flat,navrangpura,1215.0,furnished,,2,2.0,1.0,0.0,0.85,23.0359998,72.5643429
flat,navrangpura,765.0,unfurnished,,2,2.0,1.0,8497.0,0.65,23.0359998,72.5643429
flat,sardar patel ring road,1500.0,furnished,,3,3.0,1.0,5667.0,0.85,22.96754445,72.66035875
flat,sardar patel ring road,1140.0,semi-furnished,orchid greenfield,2,2.0,1.0,4386.0,0.5,22.96754445,72.66035875
flat,bopal,1285.0,furnished,applewoods sorrel apartments,2,2.0,1.0,5447.0,0.7,23.02353855,72.47052697610516
flat,ghuma,1250.0,unfurnished,zaveri greens,2,2.0,3.0,4640.0,0.58,23.0295113,72.4506006
flat,gota,1665.0,semi-furnished,,3,2.0,1.0,5706.0,0.95,23.1010002,72.5408363
flat,sattadhar,1350.0,furnished,,2,2.0,2.0,5333.0,0.72,23.06741697329776,72.5307005822042
flat,new ranip,1305.0,unfurnished,shukan smile city,2,2.0,1.0,4215.0,0.55,23.092529,72.561323
flat,kathwada,1500.0,semi-furnished,laxmi sky city,3,2.0,2.0,4000.0,0.6,23.03291725,72.68306226125398
flat,sardarnagar,201.0,unfurnished,,2,1.0,1.0,0.0,0.3,23.0835832,72.6248611
flat,godhavi,2200.0,unfurnished,the canvas,3,3.0,1.0,5682.0,1.25,23.0233196,72.4087089
flat,tragad,1350.0,furnished,skj siddharth luxuria,2,2.0,2.0,5185.0,0.7,23.1283467,72.558657
flat,vatva,1035.0,unfurnished,,3,2.0,1.0,3188.0,0.33,22.9589978,72.6297981
flat,gota,1188.0,unfurnished,vandematram city,2,2.0,1.0,4209.0,0.5,23.1010002,72.5408363
flat,gota,1179.0,semi-furnished,vandematram city,2,2.0,1.0,4071.0,0.48,23.1010002,72.5408363
flat,shela,1084.0,unfurnished,sun footprints,2,2.0,1.0,4889.0,0.53,23.0108213,72.44271186959236
flat,memnagar,600.0,unfurnished,sagar samrat apartments,2,2.0,1.0,8000.0,0.48,23.0516973,72.535169
flat,kalol,384.0,semi-furnished,,1,1.0,1.0,0.0,0.13,23.237695044474957,72.49579973920652
flat,amraiwadi,420.0,semi-furnished,,1,1.0,1.0,3573.0,0.15,23.0057574,72.6269822
flat,vatva,73.0,furnished,sunrise homes,1,2.0,1.0,28680.0,0.21,22.9589978,72.6297981
flat,shela,1150.0,unfurnished,sheladia eris,2,2.0,1.0,4783.0,0.55,23.0108213,72.44271186959236
flat,shela,1340.0,unfurnished,orchid valley,3,3.0,1.0,4701.0,0.63,23.0108213,72.44271186959236
flat,south bopal,1485.0,unfurnished,,3,3.0,1.0,4781.0,0.71,23.02353855,72.47052697610516
flat,vatva,720.0,furnished,ashapuri residency,1,2.0,2.0,3056.0,0.22,22.9589978,72.6297981
flat,tragad,1125.0,furnished,anand ilyf,2,2.0,3.0,5778.0,0.65,23.1283467,72.558657
flat,nikol,1215.0,unfurnished,,2,2.0,1.0,5350.0,0.65,23.0589329,72.6718736720388
flat,new ranip,1188.0,semi-furnished,vandematram homes,2,2.0,2.0,4293.0,0.51,23.092529,72.561323
flat,naroda,1188.0,furnished,shri balaji enclave,2,2.0,1.0,6313.0,0.75,23.0732586,72.6508299
flat,gulbai tekra,2070.0,furnished,om tower,4,4.0,3.0,4831.0,1.0,23.0265739,72.5489628
flat,maninagar west,1260.0,semi-furnished,,2,2.0,3.0,4444.0,0.56,22.994275479193515,72.61303158035088
flat,motera,700.0,unfurnished,sangath 2,1,1.0,1.0,0.0,0.32,23.0917717,72.59733447335586
flat,gota,1131.0,unfurnished,satyamev serene,3,3.0,1.0,0.0,1.5,23.1010002,72.5408363
flat,maninagar,1080.0,furnished,,2,2.0,3.0,5370.0,0.58,22.9986596,72.6114013
flat,satellite,918.0,unfurnished,,2,2.0,1.0,7081.0,0.65,23.027602360651706,72.52116979489662
flat,ambawadi,1890.0,semi-furnished,manekbag society,3,3.0,1.0,4233.0,0.8,23.0226117,72.5490834
flat,bopal,140.0,semi-furnished,,2,2.0,1.0,0.0,0.04,23.02353855,72.47052697610516
flat,vasna,713.0,semi-furnished,,1,2.0,1.0,4208.0,0.3,23.0020055,72.5472413
flat,tp 85,713.0,unfurnished,,1,2.0,1.0,2664.0,0.19,22.984017959236706,72.50987833287572
